label,step,time,value
avg log pred hmc,3790,1094.8542063236237,-8.582784585551547
avg log pred hmc,3800,1097.7205290794373,-8.582603856768936
avg log pred hmc,3810,1100.5804841518402,-8.582424076693846
avg log pred hmc,3820,1103.427133321762,-8.582245237875698
avg log pred hmc,3830,1106.2910890579224,-8.582067332941714
avg log pred hmc,3840,1109.1274542808533,-8.581890354595926
avg log pred hmc,3850,1111.985647201538,-8.58171429561817
avg log pred hmc,3860,1114.8352890014648,-8.581539148863095
avg log pred hmc,3870,1117.6936571598053,-8.581364907259205
avg log pred hmc,3880,1120.5423002243042,-8.581191563807918
avg log pred hmc,3890,1123.4056062698364,-8.581019111582604
avg log pred hmc,3900,1126.2503180503845,-8.580847543727678
avg log pred hmc,3910,1129.1098642349243,-8.580676853457682
avg log pred hmc,3920,1131.9527161121368,-8.580507034056412
avg log pred hmc,3930,1134.8105630874634,-8.580338078876013
avg log pred hmc,3940,1137.6638131141663,-8.580169981336127
avg log pred hmc,3950,1140.5113561153412,-8.580002734923022
avg log pred hmc,3960,1143.3759672641754,-8.579836333188771
